timestamp,ekf_x,ekf_y,ekf_z,ekf_vx,ekf_vy,ekf_vz,ekf_roll,ekf_pitch,ekf_yaw
75.100000,99.732527,-0.995192,-0.331806,-0.462333,-10.325482,-0.406397,0.261785,-13.327709,-0.808052
75.200000,99.729824,-2.039582,-0.315705,-0.471523,-10.395272,-0.338582,0.266223,-13.327230,-0.803474
75.300000,99.743265,-3.072928,-0.320537,-0.535778,-10.332295,-0.439672,0.270512,-13.330288,-0.802889
75.400000,99.717053,-4.098867,-0.314935,-0.786366,-10.368558,-0.345856,0.275037,-13.330595,-0.797153
75.500000,99.680696,-5.162903,-0.324949,-0.887446,-10.274545,-0.364707,0.279196,-13.332471,-0.797589
75.600000,99.638236,-6.216422,-0.314617,-1.001061,-10.228512,-0.327454,0.282719,-13.333171,-0.795850
75.700000,99.545053,-7.278271,-0.307410,-1.066071,-10.269380,-0.372682,0.285959,-13.334097,-0.791404
75.800000,99.454849,-8.297214,-0.310512,-1.239399,-10.212347,-0.531024,0.289215,-13.338698,-0.789322
75.900000,99.366671,-9.338539,-0.315809,-1.235498,-10.193880,-0.406339,0.293234,-13.335858,-0.787761
76.000000,99.283396,-10.365620,-0.303163,-1.357973,-10.273961,-0.433138,0.295327,-13.336315,-0.781634
76.100000,99.165945,-11.420275,-0.290656,-1.450555,-10.342102,-0.408001,0.297738,-13.335708,-0.776498
76.200000,99.062068,-12.434947,-0.308229,-1.487085,-10.115185,-0.437705,0.301110,-13.336222,-0.781254
76.300000,98.931000,-13.410667,-0.288068,-1.717626,-9.985088,-0.380450,0.304279,-13.336947,-0.781540
76.400000,98.782976,-14.425042,-0.325502,-1.947085,-10.047654,-0.452418,0.305998,-13.339146,-0.776684
76.500000,98.596811,-15.400958,-0.327273,-1.934025,-9.867974,-0.485262,0.308959,-13.338799,-0.780537
76.600000,98.421967,-16.400999,-0.361874,-2.041486,-9.865728,-0.500605,0.310716,-13.338414,-0.778258
76.700000,98.250440,-17.371870,-0.386698,-2.202951,-9.726904,-0.445509,0.313245,-13.337527,-0.780001
76.800000,98.033653,-18.325318,-0.372567,-2.275176,-9.690837,-0.353514,0.315200,-13.334571,-0.778757
76.900000,97.813313,-19.308973,-0.367473,-2.379002,-9.749889,-0.364863,0.317243,-13.333753,-0.774589
77.000000,97.581690,-20.256812,-0.370507,-2.504130,-9.573756,-0.280825,0.320140,-13.331969,-0.778512
77.100000,97.338677,-21.203376,-0.357143,-2.597986,-9.399855,-0.339399,0.322820,-13.332185,-0.782739
77.200000,97.118991,-22.161764,-0.359418,-2.663988,-9.373128,-0.489503,0.324590,-13.334265,-0.782905
77.300000,96.879911,-23.108705,-0.360134,-2.760027,-9.274010,-0.470537,0.326241,-13.333119,-0.785081
77.400000,96.619158,-24.042326,-0.388395,-2.817446,-9.183791,-0.560067,0.329158,-13.333867,-0.787617
77.500000,96.367371,-24.953880,-0.399475,-2.957822,-9.004342,-0.475214,0.332289,-13.331377,-0.792690
77.600000,96.086966,-25.859241,-0.406976,-3.102223,-8.993281,-0.376066,0.334713,-13.327950,-0.793006
77.700000,95.825989,-26.751759,-0.419268,-3.149109,-8.788396,-0.497613,0.337940,-13.329154,-0.800367
77.800000,95.532539,-27.629954,-0.422919,-3.326315,-8.681747,-0.437263,0.340741,-13.327313,-0.804021
77.900000,95.219342,-28.490298,-0.402889,-3.500423,-8.719585,-0.389685,0.341759,-13.324820,-0.803715
78.000000,94.896130,-29.342931,-0.391843,-3.557380,-8.584468,-0.426459,0.344434,-13.323829,-0.809599
78.100000,94.566130,-30.194481,-0.389966,-3.730856,-8.441886,-0.444156,0.347171,-13.323788,-0.815873
78.200000,94.205884,-31.020685,-0.415012,-3.862774,-8.263692,-0.383850,0.349980,-13.321143,-0.823449
78.300000,93.873909,-31.821557,-0.391126,-3.933163,-8.183507,-0.441105,0.352938,-13.320635,-0.829006
78.400000,93.537292,-32.615071,-0.436055,-4.010791,-7.903891,-0.500389,0.356656,-13.320821,-0.841242
78.500000,93.184733,-33.430083,-0.441438,-3.944050,-7.838667,-0.410951,0.360411,-13.316265,-0.848232
78.600000,92.795291,-34.193945,-0.424492,-4.111811,-7.597831,-0.404204,0.363673,-13.315305,-0.859965
78.700000,92.393555,-34.936910,-0.405496,-4.239861,-7.438651,-0.364963,0.366783,-13.312608,-0.869894
78.800000,92.000946,-35.707836,-0.414874,-4.316616,-7.407329,-0.414010,0.370183,-13.311473,-0.877041
78.900000,91.584710,-36.439057,-0.423994,-4.513912,-7.145506,-0.392930,0.375617,-13.310430,-0.890974
79.000000,91.187643,-37.126892,-0.406852,-4.539560,-7.110966,-0.325516,0.379905,-13.307202,-0.899541
79.100000,90.741788,-37.823351,-0.412228,-4.671042,-6.943697,-0.296553,0.385118,-13.305397,-0.912037
79.200000,90.266505,-38.505965,-0.378979,-4.881269,-6.693331,-0.390614,0.389824,-13.306710,-0.927400
79.300000,89.825047,-39.173302,-0.392858,-4.877923,-6.506028,-0.486732,0.395831,-13.306816,-0.942559
79.400000,89.370263,-39.827618,-0.384710,-4.926747,-6.393475,-0.332208,0.401970,-13.301558,-0.956100
79.500000,88.872135,-40.468851,-0.393144,-5.259536,-6.179620,-0.435002,0.406636,-13.304275,-0.971437
79.600000,88.394161,-41.094635,-0.420151,-5.135033,-6.079556,-0.461918,0.412944,-13.302387,-0.987246
79.700000,87.878587,-41.688645,-0.421784,-5.316472,-5.906216,-0.529634,0.419167,-13.302917,-1.004100
79.800000,87.397165,-42.252457,-0.424569,-5.298453,-5.570690,-0.472774,0.426486,-13.300098,-1.027162
79.900000,86.874105,-42.774725,-0.460770,-5.480082,-5.406511,-0.472602,0.434808,-13.299317,-1.045365
80.000000,86.320021,-43.324672,-0.426247,-5.705398,-5.274745,-0.462752,0.442379,-13.298325,-1.063068
80.100000,85.808990,-43.829190,-0.429851,-5.675257,-5.066810,-0.419760,0.452095,-13.295303,-1.085162
80.200000,85.272515,-44.317999,-0.440668,-5.750809,-4.734894,-0.438612,0.462304,-13.294773,-1.110836
80.300000,84.736205,-44.772063,-0.452054,-5.783490,-4.618461,-0.390721,0.473057,-13.293200,-1.131624
80.400000,84.175434,-45.235784,-0.456903,-5.925985,-4.508822,-0.358488,0.483135,-13.292293,-1.152008
80.500000,83.643986,-45.681583,-0.418340,-6.089130,-4.423870,-0.418785,0.492416,-13.293180,-1.172100
80.600000,83.076297,-46.112879,-0.441441,-6.135981,-4.104704,-0.484597,0.504525,-13.294237,-1.200267
80.700000,82.480044,-46.504947,-0.452254,-6.240465,-3.932909,-0.513267,0.516516,-13.294456,-1.224842
80.800000,81.877731,-46.882301,-0.441033,-6.312661,-3.703609,-0.344569,0.531146,-13.290390,-1.252043
80.900000,81.259487,-47.207260,-0.458998,-6.472076,-3.375430,-0.472225,0.542639,-13.293202,-1.280701
81.000000,80.642992,-47.537269,-0.462368,-6.442350,-3.145287,-0.415581,0.557508,-13.291510,-1.309611
81.100000,80.015890,-47.837845,-0.456146,-6.559543,-3.096144,-0.372329,0.571922,-13.290606,-1.332757
81.200000,79.378014,-48.138451,-0.463751,-6.752767,-2.771809,-0.480041,0.585593,-13.293558,-1.362346
81.300000,78.732785,-48.446099,-0.435530,-6.812078,-2.744464,-0.499243,0.600684,-13.294005,-1.386243
81.400000,78.078670,-48.671767,-0.446526,-6.890997,-2.381230,-0.463569,0.619600,-13.294614,-1.418879
81.500000,77.412052,-48.917155,-0.468641,-6.888237,-2.143290,-0.508412,0.636945,-13.296231,-1.449216
81.600000,76.727727,-49.107157,-0.443491,-6.927197,-1.944984,-0.472367,0.656181,-13.296980,-1.478406
81.700000,76.063425,-49.276349,-0.438729,-7.065392,-1.668364,-0.322181,0.677797,-13.296652,-1.508588
81.800000,75.419649,-49.416291,-0.428253,-7.067638,-1.495214,-0.436254,0.695604,-13.299870,-1.536687
81.900000,74.730783,-49.552316,-0.428853,-7.181556,-1.251576,-0.454859,0.714335,-13.302049,-1.565383
82.000000,74.040345,-49.663140,-0.443230,-7.326200,-1.009293,-0.495712,0.733272,-13.304719,-1.593218
82.100000,73.315353,-49.793113,-0.457344,-7.306243,-0.827444,-0.656977,0.750991,-13.309101,-1.620635
82.200000,72.588838,-49.871656,-0.470836,-7.487924,-0.429685,-0.497847,0.776768,-13.309745,-1.652193
82.300000,71.840124,-49.919668,-0.477116,-7.551712,-0.321244,-0.522442,0.798529,-13.312559,-1.677344
82.400000,71.094072,-49.941752,-0.491923,-7.710703,-0.173364,-0.572662,0.817818,-13.315862,-1.701153
82.500000,70.356845,-49.935533,-0.472951,-7.630349,0.010021,-0.573491,0.841024,-13.318592,-1.728451
82.600000,69.632344,-49.915332,-0.462794,-7.808280,0.373911,-0.432032,0.867844,-13.319998,-1.757117
82.700000,68.865099,-49.903411,-0.438752,-7.865637,0.611251,-0.462864,0.890651,-13.323458,-1.782929
82.800000,68.109308,-49.837655,-0.438989,-7.950407,0.737999,-0.460500,0.913375,-13.326108,-1.805058
82.900000,67.336049,-49.736495,-0.470971,-7.924378,0.880645,-0.464427,0.937943,-13.329145,-1.828212
83.000000,66.549709,-49.620048,-0.447324,-7.938103,1.297718,-0.344920,0.968302,-13.331510,-1.857725
83.100000,65.744376,-49.485754,-0.447023,-8.063744,1.393563,-0.490128,0.989514,-13.336852,-1.875893
83.200000,64.974867,-49.338634,-0.435095,-8.252878,1.610771,-0.502685,1.013839,-13.340820,-1.895561
83.300000,64.178312,-49.200032,-0.414243,-8.286176,1.892427,-0.417055,1.042871,-13.343928,-1.918913
83.400000,63.362075,-49.015345,-0.409695,-8.384986,2.011084,-0.475773,1.066190,-13.347957,-1.935848
83.500000,62.556178,-48.814638,-0.389927,-8.499478,2.402915,-0.463284,1.093638,-13.351944,-1.958697
83.600000,61.733529,-48.586129,-0.413917,-8.630014,2.473977,-0.522316,1.116883,-13.355903,-1.972275
83.700000,60.889523,-48.304260,-0.418355,-8.658886,2.833570,-0.546902,1.144957,-13.360746,-1.994082
83.800000,60.060547,-48.021627,-0.437594,-8.669538,2.930360,-0.705097,1.166372,-13.366905,-2.007828
83.900000,59.212666,-47.737931,-0.445933,-8.709713,3.089977,-0.631585,1.192826,-13.369923,-2.022965
84.000000,58.356691,-47.427476,-0.478352,-8.863750,3.278500,-0.529589,1.219904,-13.371982,-2.036612
84.100000,57.523531,-47.106866,-0.482734,-8.760574,3.450758,-0.519825,1.244767,-13.375223,-2.052142
84.200000,56.703914,-46.738359,-0.489159,-8.782392,3.653119,-0.428000,1.271680,-13.377196,-2.066011
84.300000,55.844221,-46.361700,-0.480401,-8.926700,3.894024,-0.412579,1.297503,-13.380482,-2.078235
84.400000,54.985163,-45.986182,-0.454193,-8.949540,4.127102,-0.468898,1.321857,-13.385376,-2.090909
84.500000,54.102111,-45.597372,-0.436409,-9.079037,4.321658,-0.429749,1.345648,-13.387975,-2.101217
84.600000,53.165482,-45.169255,-0.424036,-9.346634,4.475231,-0.511216,1.365338,-13.391126,-2.107547
84.700000,52.232717,-44.712279,-0.402174,-9.336728,4.713997,-0.534719,1.389239,-13.395328,-2.118926
84.800000,51.321802,-44.256975,-0.414396,-9.412574,4.884217,-0.517370,1.411454,-13.397579,-2.127360
84.900000,50.387431,-43.748266,-0.444637,-9.385559,5.180902,-0.528726,1.437588,-13.401944,-2.139113
85.000000,49.503245,-43.249654,-0.458287,-9.325396,5.384204,-0.704041,1.457656,-13.408199,-2.147955
85.100000,48.615291,-42.695012,-0.468561,-9.354846,5.610270,-0.690057,1.480863,-13.410885,-2.156303
85.200000,47.697784,-42.149768,-0.465110,-9.461295,5.728448,-0.683098,1.500147,-13.412275,-2.160067
85.300000,46.815907,-41.596235,-0.488886,-9.486737,5.846911,-0.689583,1.519782,-13.413781,-2.164408
85.400000,45.914921,-40.993841,-0.502675,-9.503018,5.998430,-0.718489,1.539126,-13.415964,-2.168796
85.500000,45.002447,-40.393514,-0.483510,-9.576976,6.088128,-0.686466,1.557310,-13.416031,-2.170800
85.600000,44.068943,-39.785395,-0.485630,-9.719484,6.305614,-0.660758,1.576610,-13.415968,-2.174365
85.700000,43.094320,-39.157808,-0.506140,-9.913906,6.406695,-0.682121,1.592292,-13.415716,-2.173948
85.800000,42.168401,-38.510614,-0.495730,-9.810710,6.741910,-0.566281,1.617527,-13.417099,-2.182396
85.900000,41.212875,-37.831116,-0.526273,-9.858121,6.928818,-0.571635,1.636672,-13.418597,-2.184857
86.000000,40.270412,-37.106322,-0.520320,-9.961850,7.203146,-0.706652,1.655298,-13.422017,-2.188232
86.100000,39.297996,-36.408095,-0.509866,-9.966044,7.296520,-0.577033,1.673052,-13.420026,-2.188708
86.200000,38.337095,-35.692467,-0.543066,-9.970524,7.259495,-0.609583,1.685589,-13.419800,-2.185444
86.300000,37.375891,-34.969454,-0.527744,-9.873210,7.428696,-0.632242,1.702940,-13.421783,-2.187720
86.400000,36.419332,-34.227088,-0.553796,-10.022702,7.590090,-0.718677,1.718383,-13.422824,-2.186861
86.500000,35.476996,-33.473685,-0.536321,-10.150723,7.806386,-0.554133,1.736196,-13.419799,-2.187081
86.600000,34.484571,-32.650362,-0.533063,-10.161170,7.992294,-0.735754,1.750101,-13.422579,-2.187126
86.700000,33.507449,-31.862174,-0.528804,-10.170648,8.123572,-0.646583,1.763444,-13.419916,-2.185805
86.800000,32.556991,-31.016253,-0.554520,-10.259681,8.394350,-0.654056,1.778513,-13.418828,-2.186380
86.900000,31.551237,-30.171423,-0.563109,-10.237784,8.465668,-0.670674,1.789330,-13.417510,-2.182981
87.000000,30.564411,-29.342332,-0.564167,-10.337755,8.534474,-0.681624,1.798642,-13.414936,-2.178434
87.100000,29.569379,-28.459653,-0.562397,-10.268779,8.595457,-0.698286,1.808602,-13.413717,-2.174778
87.200000,28.568358,-27.571788,-0.583321,-10.256708,8.638336,-0.742892,1.817869,-13.412094,-2.169913
87.300000,27.559017,-26.687990,-0.581425,-10.377881,8.821636,-0.663025,1.829429,-13.408288,-2.167079
87.400000,26.541884,-25.812681,-0.585957,-10.440870,9.082864,-0.660914,1.842852,-13.406749,-2.165534
87.500000,25.526982,-24.872519,-0.563894,-10.471070,9.184233,-0.598353,1.851737,-13.402627,-2.161119
87.600000,24.507047,-23.951935,-0.546761,-10.481389,9.256816,-0.681247,1.859541,-13.401226,-2.156021
87.700000,23.480675,-23.024458,-0.538099,-10.518720,9.435569,-0.570355,1.870932,-13.396407,-2.152798
87.800000,22.445950,-22.066130,-0.515048,-10.628231,9.515382,-0.667641,1.878472,-13.394709,-2.146593
87.900000,21.446035,-21.105175,-0.502773,-10.609179,9.578560,-0.660989,1.886886,-13.392703,-2.140644
88.000000,20.421799,-20.157774,-0.496135,-10.621236,9.655910,-0.591946,1.895246,-13.389249,-2.134681
88.100000,19.413016,-19.191519,-0.532106,-10.602199,9.613418,-0.721692,1.899776,-13.388449,-2.126397
88.200000,18.387697,-18.219926,-0.550686,-10.604437,9.719518,-0.759222,1.909302,-13.386841,-2.120435
88.300000,17.371311,-17.262057,-0.556785,-10.724280,9.934629,-0.852413,1.920754,-13.386109,-2.116149
88.400000,16.339649,-16.291776,-0.551532,-10.588593,9.994223,-0.693319,1.929314,-13.381636,-2.110407
88.500000,15.313311,-15.309525,-0.543192,-10.692026,9.952771,-0.702580,1.932949,-13.377130,-2.100637
88.600000,14.245631,-14.314704,-0.540879,-10.705952,10.054965,-0.816868,1.941423,-13.377282,-2.093721
88.700000,13.228224,-13.332180,-0.548444,-10.611903,10.042342,-0.782426,1.947127,-13.374269,-2.085716
88.800000,12.214214,-12.327442,-0.553804,-10.563029,10.271793,-0.658317,1.957144,-13.370264,-2.081927
88.900000,11.183699,-11.289496,-0.547105,-10.604353,10.422537,-0.720633,1.965325,-13.368810,-2.075473
89.000000,10.151868,-10.234517,-0.557212,-10.529901,10.511598,-0.781556,1.972697,-13.368281,-2.068498
89.100000,9.105536,-9.238152,-0.586968,-10.678949,10.408150,-0.693717,1.972891,-13.360812,-2.057076
89.200000,8.054859,-8.217835,-0.579567,-10.705620,10.492217,-0.551443,1.979402,-13.355264,-2.049311
89.300000,7.022979,-7.181839,-0.577522,-10.719717,10.508334,-0.670225,1.984573,-13.354558,-2.039728
89.400000,5.971289,-6.127998,-0.554956,-10.792168,10.562468,-0.709467,1.990092,-13.351681,-2.031048
89.500000,4.910991,-5.113623,-0.540206,-10.758927,10.575303,-0.699694,1.995262,-13.349114,-2.021450
89.600000,3.877911,-4.060336,-0.551285,-10.836075,10.548554,-0.685955,1.997529,-13.344214,-2.011219
89.700000,2.834878,-3.004989,-0.528038,-10.730217,10.585874,-0.611132,2.004188,-13.340938,-2.002262
89.800000,1.783091,-1.941482,-0.530571,-10.705915,10.603530,-0.757459,2.008990,-13.341079,-1.992571
89.900000,0.737462,-0.876200,-0.546919,-10.785324,10.548068,-0.716494,2.010791,-13.335378,-1.981182
90.000000,-0.320997,0.168977,-0.539281,-10.701518,10.540230,-0.713467,2.015124,-13.333349,-1.971171
90.100000,-1.375867,1.237550,-0.516915,-10.756597,10.743680,-0.606159,2.023862,-13.328145,-1.964051
90.200000,-2.385948,2.277363,-0.534127,-10.789894,10.589818,-0.722853,2.022716,-13.325164,-1.950892
90.300000,-3.451514,3.316738,-0.504880,-10.675029,10.581296,-0.727350,2.026762,-13.323090,-1.940868
90.400000,-4.489271,4.379889,-0.487824,-10.814879,10.627038,-0.615804,2.030431,-13.316018,-1.930316
90.500000,-5.505857,5.427315,-0.486331,-10.801808,10.549328,-0.630286,2.032078,-13.312513,-1.918412
90.600000,-6.561691,6.497490,-0.501593,-10.707419,10.453680,-0.779862,2.033168,-13.312541,-1.906441
90.700000,-7.591079,7.547321,-0.508462,-10.704988,10.480281,-0.915227,2.035870,-13.311194,-1.895696
90.800000,-8.606519,8.611475,-0.493305,-10.688385,10.399013,-0.677018,2.034645,-13.302503,-1.883538
90.900000,-9.628150,9.625551,-0.502430,-10.747932,10.342578,-0.606670,2.034390,-13.295845,-1.871338
91.000000,-10.674794,10.667280,-0.519403,-10.765762,10.300329,-0.714590,2.034865,-13.293489,-1.858884
91.100000,-11.722956,11.687702,-0.535213,-10.810685,10.352445,-0.774519,2.038841,-13.290801,-1.847520
91.200000,-12.762584,12.748468,-0.514640,-10.611661,10.269389,-0.735055,2.041837,-13.289124,-1.834979
91.300000,-13.760428,13.723670,-0.497415,-10.652774,10.083689,-0.736955,2.040848,-13.283984,-1.819819
91.400000,-14.786607,14.745678,-0.525229,-10.707512,10.205992,-0.847766,2.046079,-13.282068,-1.809385
91.500000,-15.831622,15.729824,-0.501028,-10.737558,10.003724,-0.744268,2.042575,-13.274538,-1.794197
91.600000,-16.882516,16.700203,-0.501843,-10.652148,9.994861,-0.696015,2.044380,-13.270415,-1.781927
91.700000,-17.910781,17.691066,-0.528778,-10.641962,9.927821,-0.740245,2.045409,-13.267242,-1.768303
91.800000,-18.952069,18.686978,-0.568620,-10.552360,9.872119,-0.811896,2.046335,-13.264731,-1.755162
91.900000,-19.972661,19.673701,-0.604117,-10.535132,9.851646,-0.751301,2.047090,-13.259131,-1.742534
92.000000,-20.995459,20.654621,-0.624955,-10.515470,9.830921,-0.839196,2.048969,-13.256703,-1.728883
92.100000,-22.023613,21.600245,-0.643157,-10.566910,9.700268,-0.724905,2.046661,-13.248791,-1.713854
92.200000,-23.017584,22.544450,-0.632119,-10.447275,9.526014,-0.703202,2.044358,-13.244474,-1.698208
92.300000,-24.012086,23.485193,-0.627952,-10.497656,9.568554,-0.764859,2.045538,-13.240117,-1.685702
92.400000,-25.026025,24.396855,-0.639452,-10.436443,9.324297,-0.832640,2.041949,-13.236693,-1.668119
92.500000,-26.061709,25.305557,-0.620790,-10.526074,9.191225,-0.719138,2.039261,-13.227871,-1.652007
92.600000,-27.100271,26.217612,-0.621632,-10.478651,9.142810,-0.658256,2.039546,-13.222092,-1.637516
92.700000,-28.104380,27.099876,-0.630023,-10.446927,8.998676,-0.776510,2.038109,-13.219769,-1.620743
92.800000,-29.123392,28.006959,-0.662441,-10.387131,8.873866,-0.790726,2.035943,-13.215068,-1.604693
92.900000,-30.141368,28.852290,-0.630797,-10.483735,8.687154,-0.793941,2.031396,-13.208114,-1.586772
93.000000,-31.154403,29.671168,-0.647677,-10.288618,8.608636,-0.799756,2.030640,-13.204740,-1.571438
93.100000,-32.152430,30.516686,-0.650483,-10.241902,8.454708,-0.898829,2.027942,-13.201246,-1.553957
93.200000,-33.148473,31.338316,-0.649689,-10.256612,8.244923,-0.779477,2.021891,-13.191207,-1.536063
93.300000,-34.167658,32.103865,-0.672039,-10.285575,8.075509,-0.838384,2.017926,-13.185576,-1.517738
93.400000,-35.141915,32.918299,-0.673938,-10.161522,7.952996,-0.806022,2.015405,-13.180266,-1.500451
93.500000,-36.123771,33.702168,-0.692515,-10.104949,7.889064,-0.705857,2.012003,-13.172154,-1.484185
93.600000,-37.079408,34.486881,-0.691406,-10.097142,7.731324,-0.658063,2.007258,-13.164454,-1.465509
93.700000,-38.041361,35.226360,-0.681889,-10.002070,7.460242,-0.606119,1.999826,-13.156746,-1.445062
93.800000,-39.042236,35.983556,-0.656043,-10.127500,7.458269,-0.657332,1.996230,-13.149183,-1.428729
93.900000,-39.993836,36.711002,-0.641687,-10.045805,7.270060,-0.699634,1.991605,-13.143931,-1.408598
94.000000,-40.929706,37.385270,-0.665247,-9.928902,7.170515,-0.709844,1.987169,-13.138575,-1.390509
94.100000,-41.865613,38.085934,-0.633140,-9.816315,7.021731,-0.637129,1.982150,-13.131136,-1.370870
94.200000,-42.812695,38.773920,-0.639592,-9.820225,6.863810,-0.691092,1.977137,-13.124897,-1.350373
94.300000,-43.774114,39.428711,-0.640613,-9.815821,6.658418,-0.549774,1.969206,-13.114015,-1.329186
94.400000,-44.715638,40.047388,-0.643786,-9.774259,6.459558,-0.724228,1.963232,-13.110498,-1.307012
94.500000,-45.656421,40.675596,-0.629866,-9.724196,6.286581,-0.678568,1.955708,-13.101752,-1.285706
94.600000,-46.611135,41.289589,-0.620536,-9.673052,6.075769,-0.721380,1.947028,-13.094730,-1.263306
94.700000,-47.529497,41.892054,-0.616413,-9.463957,5.950157,-0.639955,1.938550,-13.086075,-1.242499
94.800000,-48.429210,42.471663,-0.589263,-9.442748,5.674793,-0.683678,1.929213,-13.078287,-1.217444
94.900000,-49.345211,42.998609,-0.601846,-9.541543,5.461040,-0.648219,1.918299,-13.067558,-1.193594
95.000000,-50.262393,43.540018,-0.620300,-9.480176,5.338511,-0.905430,1.911242,-13.065072,-1.170559
95.100000,-51.189322,44.052355,-0.612146,-9.415621,5.154818,-0.786888,1.899005,-13.053623,-1.147162
95.200000,-52.077376,44.527393,-0.584064,-9.413035,4.946137,-0.692609,1.885474,-13.042292,-1.123233
95.300000,-52.958508,44.982218,-0.567342,-9.357060,4.616339,-0.624377,1.871071,-13.031288,-1.095357
95.400000,-53.855224,45.405638,-0.542294,-9.283570,4.504476,-0.619488,1.857256,-13.021672,-1.072126
95.500000,-54.744713,45.862573,-0.532583,-9.207860,4.312899,-0.687627,1.843936,-13.013712,-1.046130
95.600000,-55.598883,46.305812,-0.540525,-9.108362,4.150670,-0.649135,1.829886,-13.003309,-1.019947
95.700000,-56.458488,46.684513,-0.530609,-8.976634,3.934146,-0.564881,1.813300,-12.991645,-0.992707
95.800000,-57.322779,47.045000,-0.529603,-8.993508,3.699023,-0.562340,1.797405,-12.981325,-0.964535
95.900000,-58.177490,47.414097,-0.515339,-8.940380,3.427000,-0.524436,1.779896,-12.970955,-0.935046
96.000000,-59.042972,47.747776,-0.513882,-8.831151,3.314942,-0.559594,1.760850,-12.961519,-0.908717
96.100000,-59.850850,48.039266,-0.503958,-8.772397,3.056329,-0.549347,1.742827,-12.951758,-0.877673
96.200000,-60.699109,48.301751,-0.489730,-8.764891,2.864929,-0.509570,1.721704,-12.940985,-0.848837
96.300000,-61.530155,48.577923,-0.462255,-8.731047,2.574324,-0.498370,1.701980,-12.931528,-0.816056
96.400000,-62.368907,48.832286,-0.436393,-8.706528,2.400571,-0.483353,1.680412,-12.922149,-0.785953
96.500000,-63.184411,49.053556,-0.440965,-8.541984,2.182504,-0.635905,1.663183,-12.916624,-0.751955
96.600000,-63.996689,49.266153,-0.470137,-8.374944,1.949825,-0.634038,1.640260,-12.907740,-0.717920
96.700000,-64.801722,49.415073,-0.460750,-8.258664,1.633599,-0.446602,1.613553,-12.895092,-0.682111
96.800000,-65.580958,49.572152,-0.450026,-8.114677,1.499338,-0.607143,1.593715,-12.890163,-0.647833
96.900000,-66.390963,49.715781,-0.472701,-8.167017,1.380508,-0.464676,1.562137,-12.878952,-0.617430
97.000000,-67.151539,49.863131,-0.525949,-8.133624,1.187539,-0.642995,1.541832,-12.875481,-0.581257
97.100000,-67.947699,49.942886,-0.517321,-8.055374,0.866818,-0.421884,1.512004,-12.864581,-0.543351
97.200000,-68.718992,50.015676,-0.516816,-7.919864,0.720236,-0.515540,1.488220,-12.859700,-0.506247
97.300000,-69.484064,50.082440,-0.487302,-7.930456,0.470095,-0.354503,1.457485,-12.851452,-0.469018
97.400000,-70.264136,50.132829,-0.476470,-7.810200,0.181373,-0.237476,1.427487,-12.843275,-0.428960
97.500000,-71.020710,50.160117,-0.454124,-7.673679,0.028840,-0.267044,1.400847,-12.838933,-0.389740
97.600000,-71.744242,50.148495,-0.447110,-7.548888,-0.231287,-0.323863,1.377773,-12.836224,-0.347254
97.700000,-72.474672,50.098011,-0.447661,-7.444342,-0.607387,-0.268317,1.354635,-12.832522,-0.302511
97.800000,-73.184540,50.044329,-0.447939,-7.499790,-0.823547,-0.346605,1.328835,-12.832947,-0.262856
97.900000,-73.913788,49.964995,-0.468364,-7.325807,-1.101657,-0.542977,1.310162,-12.833469,-0.217470
98.000000,-74.607438,49.839170,-0.474924,-7.239495,-1.243266,-0.471646,1.276994,-12.831681,-0.176909
98.100000,-75.299724,49.716608,-0.493502,-7.188181,-1.426466,-0.447625,1.247558,-12.832277,-0.135325
98.200000,-76.008980,49.565713,-0.492963,-7.210192,-1.710082,-0.439482,1.223501,-12.834558,-0.092152
98.300000,-76.671181,49.404477,-0.510684,-7.069927,-1.840254,-0.465111,1.196192,-12.836323,-0.049110
98.400000,-77.349115,49.206855,-0.527210,-6.952963,-2.100760,-0.378921,1.170369,-12.837077,-0.004167
98.500000,-78.026515,48.999863,-0.529834,-6.794968,-2.253201,-0.333480,1.141061,-12.839789,0.039301
98.600000,-78.659384,48.771274,-0.529363,-6.630903,-2.518727,-0.293912,1.118054,-12.842341,0.085291
98.700000,-79.301566,48.550008,-0.517646,-6.588667,-2.774372,-0.291819,1.096206,-12.847826,0.129017
98.800000,-79.936571,48.255278,-0.502544,-6.609940,-2.957211,-0.454178,1.078056,-12.855820,0.171609
98.900000,-80.563248,47.966791,-0.504896,-6.437169,-3.097826,-0.382339,1.051730,-12.860674,0.215615
99.000000,-81.145434,47.648919,-0.510420,-6.259398,-3.312663,-0.365662,1.028920,-12.866187,0.260418
99.100000,-81.756726,47.302208,-0.487812,-6.202039,-3.517851,-0.338103,1.006958,-12.874245,0.303124
99.200000,-82.346493,46.949217,-0.499708,-5.993753,-3.714347,-0.321216,0.985339,-12.880449,0.347517
99.300000,-82.913592,46.548512,-0.502045,-5.889584,-4.003469,-0.283855,0.966374,-12.888313,0.390700
99.400000,-83.489996,46.140510,-0.512555,-5.794052,-4.131169,-0.385506,0.947843,-12.897334,0.432375
99.500000,-84.057059,45.741451,-0.533719,-5.700454,-4.276612,-0.253027,0.923761,-12.907219,0.472931
99.600000,-84.617156,45.278626,-0.536864,-5.695819,-4.607195,-0.314405,0.910478,-12.919262,0.513462
99.700000,-85.200297,44.794636,-0.522944,-5.637542,-4.809218,-0.232678,0.890217,-12.930571,0.553048
