timestamp,lat,lon,alt,vn,ve,vd
110.200000,-88.755729,-44.387119,-1.272893,5.374176,-4.840136,0.130914
110.300000,-86.144379,-46.999032,2.108690,5.495015,-4.623936,-0.089249
110.400000,-85.037211,-49.539228,-2.751647,5.572278,-4.485955,-0.010230
110.500000,-83.251531,-45.469689,0.750062,5.589823,-4.326791,0.001611
110.600000,-84.357147,-47.080458,1.977705,5.883969,-4.296074,0.028288
110.700000,-83.743770,-46.682256,-1.271875,5.792860,-3.944116,0.097671
110.800000,-81.648961,-46.471558,-0.287212,6.112839,-3.627524,-0.118702
110.900000,-82.844762,-44.569963,-0.149768,6.244561,-3.497429,-0.001460
111.000000,-80.399320,-48.866988,-0.965746,6.217732,-3.256320,0.016528
111.100000,-80.026882,-46.960403,0.204112,6.088348,-3.024482,0.051190
111.200000,-79.381619,-46.879562,-1.381658,6.478427,-2.819220,0.141673
111.300000,-77.943170,-48.545474,-0.605566,6.333033,-2.670474,-0.071958
111.400000,-79.693013,-50.416971,-0.640328,6.525937,-2.444765,-0.056360
111.500000,-78.202220,-48.935696,0.261312,6.383800,-2.153724,0.030504
111.600000,-75.051131,-49.629335,1.739196,6.890300,-1.993529,0.083213
111.700000,-74.347778,-51.000356,-1.055915,6.802072,-1.596158,0.039952
111.800000,-77.170911,-52.121879,0.632342,6.906073,-1.521351,0.110449
111.900000,-73.895588,-49.069411,0.404453,6.790924,-1.273645,-0.115948
112.000000,-74.149376,-49.820663,1.131638,6.896387,-1.216743,0.213697
112.100000,-73.213280,-50.725613,1.046632,7.086467,-0.897492,0.008501
112.200000,-74.581654,-46.277784,-1.812930,7.159034,-0.831406,0.033767
112.300000,-73.233762,-48.870554,-0.679182,7.235211,-0.327389,0.052903
112.400000,-73.937059,-51.027623,-0.240416,7.332111,-0.322205,0.223102
112.500000,-68.431625,-51.980343,1.567036,7.456726,-0.026131,-0.131747
112.600000,-70.295225,-47.294204,-1.031075,7.267320,0.209155,-0.213252
112.700000,-69.842269,-50.461635,-1.021100,7.491813,0.357798,-0.159776
112.800000,-68.115210,-50.485322,-1.244609,7.701883,0.558422,-0.008149
112.900000,-71.308379,-46.874579,-0.430300,7.747152,0.790853,-0.012627
113.000000,-65.831017,-50.348185,-0.173456,7.630740,0.816859,-0.091812
113.100000,-65.106000,-49.564164,-0.408544,7.943798,1.198778,-0.211541
113.200000,-64.452464,-48.301834,-0.378046,7.822018,1.626011,0.100766
113.300000,-65.004687,-50.327238,-2.816342,8.108539,1.648693,-0.087260
113.400000,-62.426295,-49.434364,3.003524,7.941837,2.048540,0.019300
113.500000,-62.458349,-47.587476,-0.100070,8.131573,2.109280,0.175634
113.600000,-62.719533,-48.347656,1.642669,8.220096,2.394689,0.146240
113.700000,-60.641133,-48.129754,-1.221259,8.387320,2.665943,0.017867
113.800000,-62.016030,-49.125014,-0.127954,8.254563,2.732114,0.161136
113.900000,-60.385123,-48.810507,-0.602931,8.427507,3.134492,-0.060444
114.000000,-57.029050,-46.413987,-2.400467,8.422269,3.289470,-0.046003
114.100000,-56.975699,-47.883678,0.802195,8.500355,3.441958,-0.076279
114.200000,-54.480902,-49.709534,0.031361,8.742158,3.615618,0.186817
114.300000,-54.559783,-46.016699,0.904035,8.577450,3.869752,0.134702
114.400000,-52.952709,-46.961953,1.314947,8.813082,3.895572,0.000033
114.500000,-54.711100,-46.627580,0.523548,8.686942,4.321673,0.145118
114.600000,-52.554718,-46.790394,0.110071,8.742751,4.469919,-0.170678
114.700000,-53.090479,-45.206007,-0.972767,8.947861,4.581101,0.053263
114.800000,-49.241483,-44.176628,-1.019916,8.916372,4.904073,0.183856
114.900000,-52.005784,-41.504691,1.661652,8.964259,5.209424,0.165299
115.000000,-54.154649,-42.868258,-0.083713,9.046788,5.376556,-0.075788
115.100000,-46.535032,-42.421369,-0.707430,9.177338,5.319798,0.187872
115.200000,-48.444946,-41.851166,0.990949,9.176816,5.416361,-0.151524
115.300000,-46.371910,-43.591170,2.078376,9.177500,5.989321,0.197881
115.400000,-47.605669,-41.754730,1.746755,9.176708,6.119237,-0.100388
115.500000,-44.938470,-41.874132,-2.785897,9.384234,6.249691,-0.065360
115.600000,-43.056481,-39.536877,-1.009426,9.461828,6.487917,0.043719
115.700000,-42.976596,-39.200473,1.695072,9.414668,6.627464,-0.193642
115.800000,-41.887764,-38.965484,0.459741,9.332354,6.789123,0.106144
115.900000,-41.649247,-37.897790,-2.185625,9.411570,6.893271,-0.010602
116.000000,-39.323264,-37.201581,-0.447427,9.518644,7.064282,0.010863
116.100000,-38.097556,-37.582264,0.868068,9.629963,6.960725,-0.055842
116.200000,-37.983220,-36.859485,0.609949,9.847746,7.435352,0.045410
116.300000,-35.818680,-34.507080,2.813850,9.735594,7.516088,0.059366
116.400000,-35.699421,-32.458229,0.385314,9.889032,7.786795,-0.003839
116.500000,-36.919049,-32.423806,2.929179,9.779679,7.607547,-0.100202
116.600000,-32.808271,-35.213361,-0.461473,9.789900,8.021420,0.033021
116.700000,-34.967494,-32.719264,3.100658,9.831385,8.065409,0.010289
116.800000,-33.751788,-30.820214,-0.597477,9.935738,8.165257,-0.015173
116.900000,-30.501896,-31.262358,0.073638,9.797838,8.131748,0.037471
117.000000,-27.517759,-31.230777,-1.515509,10.165904,8.373058,0.095776
117.100000,-26.956365,-27.389076,2.165224,10.058802,8.568938,-0.066304
117.200000,-32.449075,-28.609806,-3.907672,9.950072,8.714842,-0.050651
117.300000,-25.991537,-26.325436,-0.813914,9.934334,9.126455,-0.160759
117.400000,-25.914595,-22.681310,0.777274,10.227149,9.031295,-0.167920
117.500000,-25.279539,-22.683377,1.776425,10.004579,9.060692,0.038346
117.600000,-24.738438,-23.447406,-0.387238,10.212263,9.215231,0.124336
117.700000,-27.880223,-21.150429,1.671040,10.059669,9.238194,0.115042
117.800000,-21.638570,-20.866277,-0.826347,10.326886,9.498610,-0.126886
117.900000,-20.713108,-23.044866,0.691084,10.170431,9.530357,0.024517
118.000000,-20.985510,-18.256176,1.868022,10.271881,9.507606,0.079473
118.100000,-21.681241,-21.251699,3.000107,10.221694,9.641595,-0.090752
118.200000,-16.365411,-19.663323,-1.039909,10.316069,9.678226,-0.131985
118.300000,-17.462708,-16.693567,-1.614079,10.349238,9.714460,0.082171
118.400000,-16.621381,-21.282204,1.310510,10.327075,9.818433,-0.148662
118.500000,-15.449504,-12.310370,0.671306,10.248253,10.266486,-0.024981
118.600000,-13.811353,-15.568894,1.211870,10.363207,10.123226,0.000936
118.700000,-14.854122,-15.889424,-0.375358,10.370492,10.152834,0.140068
118.800000,-12.926022,-12.047593,-0.936521,10.327632,10.105199,-0.110945
118.900000,-11.289342,-10.049249,-0.173762,10.373919,10.045485,0.010360
119.000000,-9.441414,-12.633281,1.236671,10.541795,10.224889,0.214676
119.100000,-10.227979,-7.752321,-1.641120,10.228272,10.055822,-0.049813
119.200000,-7.725196,-8.202225,0.912830,10.260340,10.226115,0.012968
119.300000,-6.793434,-5.941158,0.947323,10.427735,10.470668,0.085091
119.400000,-6.066649,-6.039961,-0.245281,10.444201,10.407701,0.077462
119.500000,-3.855990,-3.972532,1.554998,10.488197,10.405940,0.015051
119.600000,-5.155491,-3.911474,-0.491024,10.439822,10.360636,-0.067701
119.700000,-0.879131,-3.274149,0.486449,10.504254,10.407874,0.038467
119.800000,-5.698727,-1.489809,-0.913250,10.441280,10.698899,-0.073300
119.900000,-1.759492,-3.089050,-0.705992,10.529652,10.504603,-0.059800
